RawEMG_CH-1	RawEMG_CH-2	RawEMG_CH-3	RawEMG_CH-4
-0.0026845	-0.0184685	-0.00622785	-0.0419835
-0.000429643	-0.0229782	-0.0120261	-0.111884
-0.00139601	-0.0097712	-0.00365087	-0.0661427
0.00214734	-0.000107521	-0.000107521	0.092986
-0.00590573	-0.0100933	-0.00461724	0.185757
-0.000751766	-0.00719422	0.00536857	0.124554
0.00343583	-0.00204026	0.00118097	0.0788126
0.00794555	0.0044022	0.0124553	0.0781683
0.0111668	0.00408008	0.0085898	0.0598073
0.0163207	0.00150309	0.00279158	0.0324269
0.0201862	0.000858848	0.0108447	0.0462782
0.0111668	0.0073013	0.0185756	0.0430569
0.0147101	0.00633494	0.0127774	-0.040695
0.0166429	0.00504644	0.00150309	-0.0394065
0.00214734	0.00697918	0.00536857	-0.0426277
-0.014603	0.00246946	-0.00816059	-0.135399
-0.000429643	0.00504644	-0.00107389	0.0153544
-0.00139601	-0.00236238	-0.0107376	0.0549755
0.00601281	0.00504644	-0.0120261	0.0308163
-0.000429643	-0.00300663	0.000536725	0.0443454
-0.00526149	-0.00397299	-0.00493936	0.0269508
-0.0068721	-0.00429512	-0.0104154	-0.0729073
-0.00816059	-0.00461724	-0.0107376	-0.100932
-0.00558361	-0.00493936	-0.0026845	-0.0709745
-0.00236238	-0.00204026	-0.00332875	-0.040695
-0.00204026	-0.00590573	0.000536725	0.0230853
-0.00300663	-0.000429643	0.00118097	0.0356481
0.00826767	0.0114889	0.0130995	0.053687
0.0085898	0.00472432	0.0130995	0.104582
0.0163207	0.00536857	0.0121331	0.105549
0.0205083	-0.000751766	0.0114889	0.111025
0.0211526	0.00762343	0.0130995	0.019542
0.0172871	0.0108447	0.0156765	-0.0313534
-0.00783847	-0.000107521	-0.000429643	-0.038118
0.00150309	0.00472432	0.0044022	-0.0258773
-0.00558361	0.00182522	-0.00944908	-0.0471374
-0.0233004	0.00182522	-0.0133146	0.0201862
-0.0117039	-0.00139601	-0.00912696	0.0556197
-0.000107521	-0.0026845	-0.0129924	0.0150323
0.00504644	0.00214734	0.000536725	0.0224411
-0.00526149	-0.00461724	-0.00783847	0.0044022
-0.0104154	-0.00558361	-0.014603	-0.022334
-0.00461724	-0.00365087	-0.00751634	0.00246946
-0.00429512	-0.00365087	-0.00300663	0.00987829
-0.0165358	-0.00622785	-0.00332875	-0.0400507
-0.00558361	0.000858848	0.00311371	-0.0677533
-0.00171813	0.00472432	0.0044022	-0.077417
-0.00107389	0.0111668	0.0166429	-0.0419835
0.00118097	0.00665706	0.00633494	-0.0603445
-0.00461724	0.00504644	-0.000429643	-0.0497144
0.00891192	0.0085898	0.00923404	-0.0361853
0.0121331	0.000214602	0.00891192	0.00246946
0.00665706	-0.00816059	0.00601281	0.0217968
-0.00526149	-0.0097712	-0.00300663	0.016965
0.00118097	0.000214602	-0.00332875	-0.0503587
-0.00590573	-0.00107389	-0.00944908	-0.157303
0.00955616	0.0140659	0.00246946	-0.140553
-0.00816059	0.0073013	-0.0100933	-0.113173
-0.0026845	0.0102004	-0.0110597	0.0752692
-0.00107389	0.0163207	0.00214734	0.14066
-0.00751634	-0.000107521	-0.00139601	0.107481
0.00182522	-0.00429512	-0.00783847	0.0337154
0.000214602	-0.00332875	-0.00365087	0.0044022
0.00246946	-0.0133146	-0.00139601	0.0350039
-0.0097712	-0.0271658	-0.0139588	0.0701153
-0.00622785	-0.0278101	-0.0126703	0.0591631
0.000214602	-0.00461724	-0.00365087	0.0446675
0.00536857	0.016965	0.0127774	0.0427348
0.0044022	0.0085898	0.00569069	-0.0175022
0.00891192	0.00472432	0.00408008	0.0311384
0.0127774	0.00569069	0.0134216	0.00794555
0.022119	0.00955616	0.0214747	-0.0497144
0.0166429	0.0111668	0.0166429	-0.131856
0.0044022	0.00955616	0.0073013	-0.202078
0.0114889	0.014388	0.00633494	-0.0574454
-0.0120261	0.00923404	0.000858848	0.087832
-0.00751634	0.00891192	0.000858848	0.105871
-0.0139588	-0.0113818	-0.0104154	0.0968514
-0.0120261	-0.0152473	-0.0178243	-0.00719422
-0.00139601	-0.00912696	-0.000107521	0.00891192
-0.000429643	-0.00944908	-0.00461724	-0.00461724
-0.00912696	-0.00719422	-0.00751634	0.00182522
-0.00300663	-0.00107389	-0.00171813	0.114246
-0.00171813	0.0172871	0.0108447	0.201219
-0.00590573	0.0549755	0.032749	0.0804232
0.00826767	0.0639949	0.0346817	0.045956
0.0237296	0.0585188	0.0266287	-0.0255552
0.0330711	0.0330711	0.0127774	-0.0629215
0.0224411	-0.053902	-0.0258773	-0.0187906
0.0111668	-0.0870807	-0.0310313	0.095563
0.0153544	-0.0268437	-0.00171813	-0.00526149
0.0114889	0.0102004	0.011811	-0.0484259
0.00214734	-0.00912696	-0.00171813	-0.106408
0.00697918	-0.00397299	0.00118097	-0.163746
-0.00526149	0.00826767	0.0073013	0.0214747
-0.0313534	-0.00332875	-0.0175022	0.165786
-0.0352189	-0.0117039	-0.00880484	0.113602
-0.0423056	-0.0261995	-0.024911	-0.0545463
-0.01718	-0.00912696	-0.0175022	-0.11575
0.00504644	-0.0110597	-0.00236238	-0.0877249
0.0179314	-0.0361853	-0.0142809	-0.0461711
0.0134216	-0.0287764	-0.0149252	0.0085898
0.0121331	-0.0210455	-0.0068721	0.0285614
0.0073013	0.00472432	0.000536725	0.00279158
-0.0142809	0.0317826	0.00633494	-0.0796718
-0.0097712	0.0813896	0.0391915	-0.134433
-0.0191128	0.0739807	0.0369366	-0.213031
-0.00558361	0.0733365	0.0356481	-0.148606
0.000536725	0.0172871	-0.00397299	-0.0725851
-0.00171813	-0.117682	-0.0487481	0.0217968
-0.00558361	-0.0886913	-0.024911	0.198642
0.000536725	-0.0374738	0.00246946	0.112635
0.0121331	-0.0307092	-0.00171813	0.0559418
0.00923404	-0.0129924	0.00536857	0.0449897
0.0279172	0.0250181	0.0304941	-0.112528
0.00891192	0.0311384	0.016965	-0.193381
0.0124553	0.0433791	0.0176092	-0.0371516
0.00246946	-0.00719422	-0.0181464	-0.07484
-0.0149252	-0.0300649	-0.0265216	0.128742
-0.00590573	-0.00365087	-0.00558361	0.215393
-0.0155694	-0.0168579	-0.014603	0.133573
-0.0097712	-0.0168579	-0.0126703	0.117467
0.00408008	-0.0490702	-0.0184685	0.110058
-0.0097712	-0.0506808	-0.0133146	0.0601294
-0.00880484	-0.01718	-0.00654998	0.0372587
-0.00526149	0.00536857	0.00794555	0.0369366
0.00246946	0.0182535	0.0156765	0.0279172
0.0127774	0.0337154	0.0176092	0.0176092
0.00826767	0.0443454	0.0308163	0.0121331
0.0147101	0.0385472	0.0114889	0.0105225
0.0140659	-0.0345747	-0.00558361	0.0256623
0.0256623	-0.0200791	0.0121331	0.0282393
0.0304941	0.0188977	0.0166429	0.0266287
0.0701153	0.0411242	0.0391915	0.102328
0.169973	0.0691489	0.0591631	0.0781683
0.194133	0.0656055	0.0453118	0.0176092
0.197354	0.0478888	0.0456339	-0.0980328
0.0794568	0.00826767	-0.00461724	-0.196602
-0.0725851	-0.0600224	-0.0625993	0.188012
-0.098355	-0.0555126	-0.059056	0.0797789
-0.0767727	-0.0255552	-0.0452047	-0.385044
-0.118004	0.0198641	-0.0136367	-0.328028
-0.169544	0.0440233	0.000214602	-0.234935
-0.136043	0.0449897	0.00246946	-0.032964
-0.116072	0.011811	-0.0155694	0.0913754
-0.0658206	-0.0281322	-0.0149252	0.0179314
-0.0284543	-0.0258773	-0.00783847	0.0478888
0.00311371	0.00472432	0.00665706	0.0188977
0.00987829	0.00955616	0.0159986	-0.0661427
-0.0236225	-0.00719422	0.00118097	-0.223016
0.048533	-0.000751766	0.00504644	-0.317398
0.205407	0.0153544	0.0366145	-0.115105
0.411565	0.0298499	0.0540091	0.36679
0.435725	0.0263065	0.0556197	0.528174
0.258557	0.0153544	0.0375808	0.399647
-0.0690418	-0.0162137	-0.0239446	0.261456
-0.241055	-0.0294207	-0.0645321	0.174483
-0.114783	-0.0255552	-0.0680754	-0.166967
-0.245887	0.0044022	-0.0493923	-0.248464
-0.317721	0.0163207	-0.0281322	-0.241377
-0.247176	0.00408008	-0.0258773	-0.0384401
-0.16278	-0.00590573	-0.0278101	0.0830002
-0.111562	-0.000107521	-0.0117039	-0.0387623
-0.0780612	-0.000107521	0.00150309	-0.0210455
-0.0764506	-0.0120261	-0.00880484	-0.205944
-0.0510029	0.00150309	0.00601281	-0.169544
-0.0442383	-0.00590573	-0.00429512	-0.0667869
-0.019757	0.00279158	0.00118097	-0.0345747
-0.00171813	0.00826767	0.0140659	-0.043272
-0.00107389	0.00375795	0.00343583	0.00311371
-0.00332875	0.00182522	0.0102004	0.261456
0.00504644	-0.00300663	0.00665706	0.147103
0.0188977	-0.00139601	0.00408008	-0.0661427
0.0250181	0.000536725	0.00697918	-0.0110597
0.0134216	0.00826767	0.00311371	-0.0365074
0.00504644	0.00214734	-0.00397299	-0.0464932
0.027595	0.00311371	0.00118097	0.0224411
0.037903	-0.00783847	-0.00461724	0.04048
0.0269508	-0.00848271	-0.00880484	0.0333933
0.037903	-0.00171813	0.0044022	0.0385472
0.0362924	-0.00719422	-0.000429643	0.014388
0.0321048	-0.0100933	0.000536725	0.00987829
0.0359702	-0.00171813	0.00408008	0.00665706
0.0343596	-0.00139601	0.00569069	0.00955616
0.037903	0.00279158	0.00633494	0.0369366
0.0446675	0.00279158	0.014388	0.00762343
0.0308163	-0.00332875	0.00697918	0.0784904
0.032749	-0.00139601	0.00118097	0.122943
0.0308163	-0.00171813	0.00246946	-0.0290986
0.0269508	-0.00622785	-0.000429643	-0.0735515
0.0250181	-0.00300663	0.00343583	-0.0793497
0.0285614	0.00569069	0.0153544	-0.0558348
0.0205083	0.00408008	0.00794555	-0.0909461
0.0179314	0.00118097	0.00375795	-0.0558348
0.0211526	0.0044022	-0.000751766	-0.00816059
0.0137438	0.000214602	-0.0100933	0.0130995
0.0159986	0.0105225	0.00343583	0.0523985
0.0105225	0.00826767	-0.000107521	0.035326
0.0102004	0.00150309	-0.00558361	-0.00880484
0.0185756	0.00633494	-0.000107521	-0.00912696
0.0134216	-0.019757	-0.00783847	-0.00139601
-0.0026845	-0.0229782	-0.0117039	-0.00526149
0.00375795	-0.0113818	-0.0107376	0.000536725
0.00697918	-0.00107389	-0.00139601	0.0295278
0.00214734	0.00279158	0.000214602	0.00923404
0.00762343	0.0237296	0.0176092	0.00311371
-0.00332875	0.0205083	0.0124553	-0.000751766
0.0114889	0.0259844	0.00923404	-0.069686
0.0111668	0.0085898	0.00601281	-0.0413392
-0.00816059	-0.00783847	-0.0126703	-0.022334
-0.00107389	0.00536857	0.00214734	0.0617401
0.00279158	0.030172	0.0176092	0.000858848
-0.00171813	0.0330711	0.00601281	0.0317826
0.000858848	-0.0535799	-0.0226561	0.0813896
0.00408008	-0.0758064	-0.0345747	0.0179314
-0.00944908	-0.0484259	-0.0319977	-0.0168579
0.00472432	-0.0123482	-0.00622785	0.0279172
0.00633494	-0.0113818	-0.0100933	0.0836444
0.0124553	0.00987829	0.000536725	-0.0207234
0.0114889	0.016965	0.00665706	-0.125413
-0.000107521	0.00762343	-0.00429512	-0.105442
-0.0142809	-0.0129924	-0.00816059	-0.06421
-0.014603	-0.0368295	-0.0149252	0.0163207
-0.0245889	-0.0371516	-0.0152473	0.0817117
-0.0123482	-0.0152473	-0.00236238	0.0343596
0.00408008	0.00343583	0.0105225	-0.0104154
-0.00526149	-0.000429643	0.00311371	-0.0574454
-0.00719422	0.000214602	-0.00332875	-0.0307092
-0.0129924	0.00569069	-0.0068721	0.035326
-0.0139588	0.00826767	0.00150309	0.0398357
0.00246946	0.0298499	0.0176092	-0.00912696
0.0102004	0.0337154	0.0253402	-0.00300663
0.00826767	0.0237296	0.0137438	-0.0110597
0.014388	-0.00751634	0.00150309	0.0469224
0.0243738	-0.019757	-0.00397299	-0.00397299
-0.00848271	-0.00526149	-0.00912696	-0.0867585
-0.0104154	0.00601281	-0.00107389	-0.139909
-0.0242667	-0.00590573	-0.0129924	0.0743028
-0.0204013	0.000858848	-0.00654998	0.187046
-0.00139601	0.0140659	0.00569069	0.05111
-0.0187906	0.00762343	-0.00107389	-0.00332875
-0.0236225	-0.00526149	-0.0136367	0.0159986
0.00343583	0.0166429	-0.00429512	-0.0194349
-0.00526149	0.0652834	0.0279172	-0.0532578
0.00375795	0.107804	0.0437012	-0.0629215
0.000536725	0.101683	0.0359702	-0.228815
0.00375795	0.0375808	0.00311371	-0.417256
0.0188977	-0.113495	-0.0403729	-0.415324
-0.00107389	-0.131534	-0.0387623	0.0823559
-0.0191128	-0.0619551	-0.0261995	0.438946
-0.00622785	-0.0126703	-0.000429643	0.347463
0.00150309	-0.00751634	-0.000107521	0.336833
-0.00590573	-0.00912696	-0.00397299	0.0994284
-0.0104154	-0.0113818	-0.00558361	-0.0348968
-0.0184685	-0.00848271	-0.0168579	-0.0529357
-0.0452047	-0.0100933	-0.0242667	-0.342524
0.000214602	0.00375795	-0.00783847	-0.218185
0.0240517	0.00504644	-0.00332875	-0.0210455
-0.00461724	-0.0026845	-0.00526149	0.35004
-0.00397299	0.00118097	-0.00365087	0.119722
-0.0123482	0.00633494	-0.0026845	0.0681825
-0.00654998	0.00601281	-0.0026845	0.116179
-0.000751766	0.0130995	0.00536857	0.0456339
0.00794555	0.0240517	0.00891192	-0.019757
0.00311371	0.0185756	0.00665706	-0.00461724
-0.0026845	0.0137438	0.00601281	0.0105225
-0.00558361	-0.014603	0.0044022	0.0234074
0.0073013	-0.0242667	-0.00590573	0.00955616
0.000858848	-0.00236238	0.00343583	-0.0481038
-0.00816059	0.0073013	0.00279158	-0.0352189
0.00311371	0.00697918	0.00923404	0.087832
-0.00139601	0.00311371	0.00826767	0.0443454
0.0250181	0.0188977	0.0085898	-0.0510029
0.0543312	0.0211526	0.0102004	-0.000107521
0.0478888	-0.0117039	-0.00622785	-0.00204026
0.0350039	-0.0126703	-0.0026845	-0.170833
0.0685046	0.0337154	0.0192198	-0.182751
0.056264	0.0227632	0.0156765	0.113924
0.035326	-0.0068721	-0.00365087	0.228278
-0.024911	-0.0213676	-0.0187906	0.2286
-0.0429499	-0.0461711	-0.0390844	-0.0316756
-0.0500366	-0.0220119	-0.0268437	-0.2752
-0.0758064	-0.000429643	-0.0139588	-0.0487481
-0.0690418	0.0182535	0.00150309	-0.0403729
-0.0233004	0.0214747	0.0156765	-0.0423056
-0.00944908	0.0156765	0.00923404	0.00794555
0.0044022	-0.000751766	-0.000429643	-0.0674312
-0.0117039	-0.00300663	-0.0175022	-0.224949
-0.0294207	-0.0252331	-0.0213676	-0.0484259
-0.0168579	-0.0155694	-0.00848271	-0.00236238
-0.00526149	-0.022334	0.00246946	0.0723701
0.00697918	0.00633494	0.0150323	-0.152149
0.011811	0.00343583	0.0127774	-0.210454
0.0153544	-0.00429512	0.00150309	-0.12799
0.0127774	-0.0068721	-0.0068721	-0.0097712
-0.0175022	-0.00558361	-0.0117039	-0.00751634
0.0172871	0.016965	-0.00719422	0.430571
0.0227632	0.04048	0.0198641	0.267577
-0.0110597	0.0952408	0.0372587	0.124232
-0.0165358	0.0916975	0.0266287	-0.032964
-0.019757	0.0121331	0.0044022	-0.340913
-0.0181464	-0.0377959	-0.0191128	-0.335759
-0.024911	-0.131211	-0.0468153	0.0652834
-0.0239446	-0.0941674	-0.0377959	0.193166
0.00601281	-0.0216897	-0.00751634	-0.0242667
0.0533649	-0.0165358	0.00697918	0.0237296
0.0723701	-0.0294207	-0.00558361	0.222479
0.0130995	-0.0226561	-0.0139588	0.265644
-0.00816059	-0.0123482	-0.00816059	0.280461
0.04048	-0.0110597	-0.00107389	0.174483
0.0543312	0.00697918	0.0153544	0.127453
-0.00848271	0.0137438	0.0176092	0.0102004
-0.0651763	-0.00526149	0.00504644	-0.175987
-0.0200791	0.0153544	0.00150309	-0.103831
-0.0139588	0.0205083	-0.000751766	-0.0735515
-0.0226561	0.0324269	0.00118097	-0.276489
0.0224411	0.0330711	0.0140659	-0.221084
0.0153544	0.000214602	0.0150323	-0.109629
0.00697918	0.00343583	0.0044022	-0.0870807
-0.0210455	0.011811	-0.00204026	-0.0152473
-0.0204013	0.00504644	-0.0149252	-0.197569
-0.0265216	0.0163207	-0.000751766	-0.0187906
-0.0113818	-0.0110597	-0.0113818	-0.138298
-0.01718	-0.0339304	-0.0220119	0.264677
-0.0181464	0.00182522	0.00826767	0.219902
0.0085898	0.0401578	0.0282393	0.210561
0.00408008	0.0623843	0.0324269	0.24535
0.00343583	0.0359702	-0.0026845	0.0646392
-0.0358632	-0.0220119	-0.0233004	0.0507879
-0.040695	-0.032964	-0.0239446	0.102005
0.000536725	-0.053902	-0.0236225	-0.111562
-0.0162137	-0.0452047	-0.0126703	-0.178564
-0.0133146	-0.0423056	-0.00622785	0.0153544
0.0498215	-0.000107521	0.0121331	0.00150309
0.0601294	0.00343583	0.00794555	0.0527206
0.0749471	0.0102004	0.00472432	-0.293561
0.0855771	0.00633494	0.0108447	-0.164712
0.087832	-0.0129924	0.0163207	0.00569069
0.111991	-0.0097712	0.00150309	0.0633507
0.0182535	-0.00493936	-0.00107389	0.0443454
-0.0803161	-0.0068721	-0.0158915	0.285293
-0.0754843	-0.00912696	-0.0107376	0.0916975
-0.0255552	-0.00236238	-0.00236238	-0.0938453
-0.0303871	0.0044022	-0.00300663	0.0298499
0.030172	0.0201862	0.0185756	0.0475667
0.0491773	0.0182535	0.0150323	0.0810674
0.0176092	-0.0139588	0.00343583	0.0285614
-0.0587339	-0.019757	-0.019757	-0.178564
-0.06421	0.00536857	-0.0068721	-0.187905
-0.104797	0.027595	0.00214734	-0.255229
-0.0841816	0.0269508	0.00665706	-0.00558361
-0.0345747	0.0214747	0.0085898	0.177382
-0.0584117	-0.0664648	-0.027488	0.123588
-0.0510029	-0.0352189	-0.0136367	0.0688268
-0.0419835	-0.00332875	0.00150309	-0.214641
-0.0133146	0.0176092	0.00536857	-0.380534
0.0201862	0.0359702	0.0182535	-0.293239
0.0108447	-0.0175022	-0.0100933	0.25147
0.0179314	-0.00783847	-0.00236238	0.485332
0.0437012	0.014388	0.0137438	-0.145707
0.037903	-0.0100933	-0.0026845	-0.393097
-0.0136367	-0.0110597	-0.0104154	0.227311
-0.0413392	-0.0194349	-0.0207234	0.0678604
-0.0162137	-0.0175022	-0.0129924	0.0147101
0.000536725	-0.00171813	-0.000107521	0.169651
-0.0026845	0.0114889	0.0044022	0.184147
-0.0129924	0.0185756	0.00826767	0.0685046
-0.0278101	0.0102004	-0.0097712	-0.0390844
0.0420906	0.0256623	0.0134216	-0.364106
0.0246959	0.0263065	0.0179314	-0.520014
-0.00461724	-0.0107376	-0.00397299	-0.249753
-0.00171813	-0.0394065	-0.01718	0.330391
0.0159986	-0.0419835	-0.0123482	0.0478888
0.0214747	-0.0162137	-0.00139601	0.316217
0.022119	0.0147101	0.00472432	0.174483
0.0208305	0.00504644	-0.0113818	0.138083
0.0449897	0.0130995	-0.0068721	0.112635
0.0649613	0.0217968	0.00472432	0.0817117
0.0172871	0.00311371	-0.00558361	0.0717259
-0.0204013	0.00633494	-0.0100933	0.0681825
-0.0126703	0.0137438	-0.00204026	-0.106408
0.0240517	0.016965	0.00826767	-0.0780612
0.00923404	0.0250181	0.0134216	0.0891205
-0.0200791	0.0208305	0.0140659	-0.164712
0.00891192	-0.00171813	0.0085898	-0.349611
0.0801011	-0.00461724	0.0044022	-0.248142
0.102972	-0.0265216	-0.00719422	0.12391
0.0488551	-0.0210455	-0.0139588	-0.0703303
-0.0493923	-0.00590573	-0.0184685	-0.0787055
-0.0265216	0.00569069	0.00536857	0.0820338
0.0417684	0.0163207	0.011811	0.429927
-0.0191128	0.00375795	0.0044022	0.159665
-0.0377959	0.00665706	-0.00236238	0.0717259
-0.0168579	0.00504644	0.000858848	0.276596
-0.01718	0.0044022	0.00150309	0.00697918
0.0240517	-0.000429643	-0.0097712	-0.298715
-0.00751634	-0.0123482	-0.00880484	-0.115427
-0.0252331	0.00794555	-0.000107521	-0.315144
0.0230853	0.0269508	0.0127774	-0.195958
-0.0175022	-0.00912696	-0.0113818	0.197998
-0.0635657	-0.0139588	-0.022334	0.143559
-0.0474596	0.0073013	-0.00848271	-0.132178
-0.0152473	0.0166429	-0.00236238	0.237941
-0.0181464	-0.00365087	-0.00204026	0.315895
-0.0319977	0.000214602	0.00504644	0.0991063
-0.0268437	-0.0229782	-0.00461724	-0.0068721
0.000536725	-0.00236238	0.00923404	-0.0819267
0.0778462	-0.0117039	-0.00493936	-0.0890134
0.0739807	-0.0194349	-0.00171813	0.0147101
0.13905	-0.0268437	0.0102004	0.0420906
0.0962072	-0.0158915	0.011811	-0.0310313
0.0282393	0.00279158	0.00536857	-0.289696
-0.12187	0.00569069	0.00246946	-0.359919
-0.0342525	-0.00880484	-0.00622785	-0.061633
0.0288835	0.00762343	0.0073013	0.174805
-0.132178	0.0308163	0.000214602	0.122299
-0.127668	0.0401578	0.000536725	-0.124125
-0.117038	0.0330711	-0.000429643	0.0369366
-0.0423056	0.0321048	0.00955616	0.108448
0.0179314	-0.0158915	0.000214602	0.0733365
-0.0258773	0.000858848	-0.00719422	0.00601281
-0.0100933	0.00504644	0.00504644	0.0791347
0.0433791	-0.0149252	0.0044022	-0.615684
0.0478888	-0.000429643	0.00536857	-0.515826
-0.0120261	-0.0149252	-0.0162137	0.263389
-0.0226561	-0.051325	-0.0216897	0.648648
-0.0120261	-0.0390844	-0.0110597	0.241485
-0.035541	-0.0226561	-0.0107376	0.0884763
-0.0268437	-0.0126703	-0.0097712	-0.163424
-0.0307092	-0.00397299	-0.00332875	0.0488551
0.0382251	0.0321048	0.027595	0.0630285
0.0891205	0.0417684	0.0279172	0.00182522
0.0504658	0.0159986	0.019542	-0.13701
0.0237296	0.0156765	0.00246946	-0.221406
0.0598073	-0.0255552	-0.0245889	-0.477816
-0.0561569	-0.0558348	-0.0358632	-0.0600224
-0.0133146	-0.0332862	-0.0290986	0.159021
0.0237296	-0.000429643	-0.00848271	0.243739
0.0121331	0.0166429	0.00923404	0.140982
-0.0323198	-0.0026845	-0.000107521	0.172872
0.0369366	-0.0068721	0.00246946	-0.027488
0.0849329	-0.014603	0.00311371	-0.0155694
0.0604516	-0.0210455	-0.00880484	0.124876
0.0317826	-0.00912696	-0.00493936	0.340054
0.0288835	0.0140659	0.00536857	0.0256623
0.0153544	0.0362924	0.0269508	0.0846108
0.0324269	0.0237296	0.022119	0.168685
0.0559418	0.0153544	0.00472432	-0.0416614
-0.0548684	-0.00783847	-0.0213676	-0.128635
-0.0925568	0.00472432	-0.00365087	-0.166645
0.00665706	0.00891192	0.00150309	-0.2053
0.0163207	-0.0300649	-0.00590573	-0.0954559
-0.133466	-0.0142809	-0.0113818	-0.0365074
-0.121226	0.00246946	0.00150309	-0.0387623
-0.0242667	0.0201862	0.00826767	-0.204655
-0.00622785	0.0295278	0.0111668	-0.271335
0.00182522	0.0324269	0.0150323	-0.619549
0.0263065	-0.00204026	0.00279158	-0.0809603
0.0147101	-0.0113818	-0.00912696	0.562641
-0.040695	-0.0271658	-0.0204013	0.391272
-0.0261995	-0.00783847	-0.0139588	0.169973
0.0646392	0.0137438	0.00569069	0.121011
0.056264	0.00504644	0.00536857	0.179637
-0.0271658	-0.00848271	-0.00365087	0.377743
-0.0419835	-0.0120261	-0.0117039	-0.165034
-0.0683976	-0.00107389	-0.00654998	-0.124447
-0.0097712	0.0085898	0.00214734	-0.0307092
-0.0133146	0.00601281	0.000858848	-0.454945
-0.0258773	-0.000751766	-0.00461724	-0.658848
-0.00139601	-0.00622785	0.00343583	-0.393419
0.045956	0.00504644	0.0188977	0.368401
0.0362924	0.00118097	0.00794555	0.513356
-0.00493936	-0.0184685	-0.0113818	0.447321
0.030172	-0.00365087	-0.00429512	0.118112
0.0520764	0.0391915	0.0198641	-0.0796718
0.00279158	0.0350039	0.0137438	-0.156659
-0.00912696	0.032749	0.00955616	0.074625
0.000214602	0.0108447	-0.00880484	0.121011
0.0285614	-0.00912696	-0.00848271	0.143559
0.00794555	-0.0026845	-0.00236238	-0.06421
-0.00493936	-0.0129924	-0.00204026	-0.0558348
0.0549755	0.0263065	0.0153544	0.116179
0.0408021	0.0304941	0.0140659	-0.0674312
0.0430569	-0.00526149	-0.000751766	-0.0712967
0.0243738	-0.0387623	-0.0220119	0.0788126
-0.0220119	-0.024911	-0.00171813	-0.129923
0.0134216	0.0240517	0.0211526	-0.0680754
0.0411242	0.0469224	0.0205083	-0.130245
-0.027488	0.0172871	-0.0068721	0.125198
-0.100288	-0.000107521	-0.0136367	-0.0416614
-0.0754843	-0.0426277	-0.0155694	-0.140875
-0.0271658	-0.0352189	-0.00912696	-0.166001
0.0369366	-0.0339304	0.000536725	-0.0326419
0.0472445	-0.014603	0.00118097	0.234398
0.085255	-0.0194349	-0.00461724	-0.171799
-0.0184685	-0.0319977	-0.0242667	0.0333933
-0.0651763	-0.01718	-0.0236225	0.222479
0.0775241	0.0266287	0.00987829	0.232143
0.0830002	0.0475667	0.0292057	-0.0680754
-0.0139588	0.0340375	0.00891192	-0.266181
-0.043272	0.0198641	0.00408008	-0.277133
0.0121331	-0.0110597	-0.0113818	0.20444
-0.0158915	-0.0261995	-0.019757	0.351651
-0.0255552	-0.0142809	-0.00204026	0.191556
-0.0423056	0.000858848	0.0044022	-0.278744
-0.01718	0.0259844	0.0272729	-0.372804
-0.0336083	0.0259844	0.0163207	-0.308379
-0.0703303	0.0127774	-0.000751766	0.121655
0.0073013	0.0150323	0.00408008	0.389661
0.0398357	-0.0368295	-0.0068721	0.331679
-0.0410171	-0.0226561	0.00118097	0.121011
-0.024911	-0.0187906	-0.0152473	0.389983
-0.0216897	-0.0107376	-0.0026845	0.33941
-0.0510029	0.0208305	0.0044022	-0.0510029
-0.0300649	0.0272729	0.00246946	-0.264248
-0.0365074	0.0114889	-0.0184685	-0.251363
0.0350039	-0.00816059	-0.0104154	-0.24331
0.13454	-0.035541	-0.00461724	0.171584
0.0250181	-0.00397299	0.00118097	0.0916975
-0.00300663	0.00794555	0.00182522	-0.201756
0.157411	-0.000429643	0.00311371	-0.533865
0.0311384	-0.0175022	-0.00429512	-0.133144
-0.0738736	-0.0204013	-0.0120261	-0.0683976
0.011811	-0.00590573	0.00343583	-0.0890134
-0.00107389	-0.0152473	-0.00848271	0.269187
-0.0625993	-0.0120261	-0.00139601	0.484687
-0.0271658	-0.000751766	0.0140659	0.264033
0.0237296	0.00150309	0.00472432	0.14066
0.0140659	-0.000107521	0.0085898	-0.000107521
-0.0729073	-0.0213676	-0.0226561	0.128742
0.045956	-0.000107521	-0.00590573	-0.043272
0.0601294	0.0179314	0.0085898	-0.312567
-0.0426277	0.0150323	0.00665706	-0.151505
-0.0819267	0.0150323	0.0111668	-0.11285
-0.00107389	0.0211526	0.019542	-0.302581
0.0385472	0.00762343	0.00955616	-0.266825
0.0623843	0.00536857	-0.00171813	-0.342524
0.0858993	0.022119	0.0111668	-0.28422
0.0984621	0.00569069	-0.00461724	0.265966
0.111669	-0.00493936	-0.00493936	0.587767
0.0598073	0.0124553	0.0201862	0.310097
-0.0671091	0.00891192	0.00665706	-0.151183
0.00923404	0.016965	-0.00397299	-0.644031
-0.0261995	0.0395136	0.0127774	-0.719085
-0.177919	0.0272729	-0.0126703	0.373233
-0.111884	-0.00622785	-0.0268437	0.401258
-0.0577675	-0.0764506	-0.0365074	0.160954
-0.0754843	-0.0687197	-0.0303871	0.378387
-0.0439162	-0.0194349	-0.0026845	0.165141
-0.0213676	-0.0165358	-0.00493936	0.0279172
-0.0184685	0.00408008	0.0073013	0.159343
0.0266287	0.00955616	0.0102004	0.0259844
